p,group,t,trial_num,rt,correct,cue,flanker_middle_direction,flanker_type,flanker_location,block_duration,stim_duration,exp_stage,key_press,correct_response,full_screen,focus_shifts
1,mt,1,38,681,TRUE,spatial,right,incongruent,up,681,681,test,39,39,TRUE,0
1,mt,1,39,679,TRUE,nocue,left,incongruent,up,679,679,test,37,37,TRUE,0
1,mt,1,40,462,TRUE,spatial,left,neutral,down,462,462,test,37,37,TRUE,0
1,mt,1,41,526,TRUE,double,left,congruent,down,526,526,test,37,37,TRUE,0
1,mt,1,42,643,TRUE,double,right,incongruent,down,643,643,test,39,39,TRUE,0
1,mt,1,43,430,TRUE,spatial,left,neutral,up,430,430,test,37,37,TRUE,0
1,mt,1,44,544,TRUE,double,right,incongruent,up,544,544,test,39,39,TRUE,0
1,mt,1,45,752,TRUE,nocue,right,congruent,up,752,752,test,39,39,TRUE,0
1,mt,1,46,411,TRUE,spatial,right,neutral,up,411,411,test,39,39,TRUE,0
1,mt,1,47,573,TRUE,center,right,neutral,down,573,573,test,39,39,TRUE,0
1,mt,1,48,466,TRUE,spatial,right,congruent,down,466,466,test,39,39,TRUE,0
1,mt,1,49,430,TRUE,double,right,congruent,up,430,430,test,39,39,TRUE,0
1,mt,1,50,546,TRUE,center,left,congruent,up,546,546,test,37,37,TRUE,0
1,mt,1,51,455,TRUE,spatial,left,congruent,up,455,455,test,37,37,TRUE,0
1,mt,1,52,602,TRUE,nocue,left,congruent,up,602,602,test,37,37,TRUE,0
1,mt,1,53,476,TRUE,spatial,right,incongruent,up,476,476,test,39,39,TRUE,0
1,mt,1,54,434,TRUE,spatial,right,neutral,down,434,434,test,39,39,TRUE,0
1,mt,1,55,452,TRUE,spatial,left,incongruent,up,452,452,test,37,37,TRUE,0
1,mt,1,56,709,TRUE,center,right,congruent,up,709,709,test,39,39,TRUE,0
1,mt,1,57,709,TRUE,double,right,incongruent,up,709,709,test,39,39,TRUE,0
1,mt,1,58,690,TRUE,center,right,neutral,down,690,690,test,39,39,TRUE,0
1,mt,1,59,667,TRUE,center,right,neutral,up,667,667,test,39,39,TRUE,0
1,mt,1,60,593,TRUE,center,left,neutral,up,593,593,test,37,37,TRUE,0
1,mt,1,61,585,TRUE,spatial,left,congruent,down,585,585,test,37,37,TRUE,0
1,mt,1,62,495,TRUE,spatial,right,incongruent,down,495,495,test,39,39,TRUE,0
1,mt,1,63,668,TRUE,nocue,right,neutral,down,668,668,test,39,39,TRUE,0
1,mt,1,64,666,TRUE,nocue,right,incongruent,down,666,666,test,39,39,TRUE,0
1,mt,1,65,580,TRUE,double,left,congruent,down,580,580,test,37,37,TRUE,0
1,mt,1,66,599,TRUE,center,right,incongruent,down,599,599,test,39,39,TRUE,0
1,mt,1,67,650,TRUE,center,left,incongruent,up,650,650,test,37,37,TRUE,0
1,mt,1,68,620,TRUE,double,left,neutral,up,620,620,test,37,37,TRUE,0
1,mt,1,69,737,TRUE,spatial,left,neutral,up,737,737,test,37,37,TRUE,0
1,mt,1,70,581,TRUE,nocue,left,incongruent,up,581,581,test,37,37,TRUE,0
1,mt,1,71,708,TRUE,nocue,right,congruent,up,708,708,test,39,39,TRUE,0
1,mt,1,72,500,TRUE,center,left,congruent,down,500,500,test,37,37,TRUE,0
1,mt,1,73,622,TRUE,double,right,congruent,down,622,622,test,39,39,TRUE,0
1,mt,1,74,486,TRUE,double,left,neutral,down,486,486,test,37,37,TRUE,0
1,mt,1,75,574,TRUE,double,right,incongruent,down,574,574,test,39,39,TRUE,0
1,mt,1,76,514,TRUE,nocue,left,neutral,down,514,514,test,37,37,TRUE,0
1,mt,1,77,412,TRUE,spatial,left,neutral,down,412,412,test,37,37,TRUE,0
1,mt,1,78,468,TRUE,spatial,left,incongruent,down,468,468,test,37,37,TRUE,0
1,mt,1,79,611,TRUE,double,right,neutral,up,611,611,test,39,39,TRUE,0
1,mt,1,80,548,TRUE,center,right,congruent,down,548,548,test,39,39,TRUE,0
1,mt,1,81,741,TRUE,double,left,incongruent,up,741,741,test,37,37,TRUE,0
1,mt,1,82,613,TRUE,center,right,incongruent,up,613,613,test,39,39,TRUE,0
1,mt,1,83,457,TRUE,nocue,left,congruent,down,457,457,test,37,37,TRUE,0
1,mt,1,84,494,TRUE,spatial,right,congruent,up,494,494,test,39,39,TRUE,0
1,mt,1,85,618,TRUE,double,left,congruent,up,618,618,test,37,37,TRUE,0
1,mt,1,86,626,TRUE,nocue,left,incongruent,down,626,626,test,37,37,TRUE,0
1,mt,1,87,537,TRUE,double,left,incongruent,down,537,537,test,37,37,TRUE,0
1,mt,1,88,558,TRUE,nocue,left,neutral,up,558,558,test,37,37,TRUE,0
1,mt,1,89,595,TRUE,nocue,right,incongruent,up,595,595,test,39,39,TRUE,0
1,mt,1,90,540,TRUE,center,left,neutral,down,540,540,test,37,37,TRUE,0
1,mt,1,91,425,TRUE,spatial,right,congruent,down,425,425,test,39,39,TRUE,0
1,mt,1,92,361,TRUE,spatial,right,neutral,up,361,361,test,39,39,TRUE,0
1,mt,1,93,592,TRUE,double,right,neutral,down,592,592,test,39,39,TRUE,0
1,mt,1,94,540,TRUE,center,left,incongruent,down,540,540,test,37,37,TRUE,0
1,mt,1,95,657,TRUE,nocue,right,congruent,down,657,657,test,39,39,TRUE,0
1,mt,1,96,627,TRUE,nocue,right,neutral,up,627,627,test,39,39,TRUE,0
1,mt,1,97,540,TRUE,center,right,neutral,down,540,540,test,39,39,TRUE,0
1,mt,1,98,573,TRUE,double,right,congruent,up,573,573,test,39,39,TRUE,0
1,mt,1,99,520,TRUE,nocue,right,incongruent,up,520,520,test,39,39,TRUE,0
1,mt,1,100,530,TRUE,nocue,right,congruent,up,530,530,test,39,39,TRUE,0
1,mt,1,101,638,TRUE,spatial,right,incongruent,up,638,638,test,39,39,TRUE,0
1,mt,1,102,564,TRUE,nocue,right,congruent,down,564,564,test,39,39,TRUE,0
1,mt,1,103,590,TRUE,double,left,neutral,down,590,590,test,37,37,TRUE,0
1,mt,1,104,593,TRUE,nocue,right,neutral,up,593,593,test,39,39,TRUE,0
1,mt,1,105,616,TRUE,spatial,right,congruent,up,616,616,test,39,39,TRUE,0
1,mt,1,106,543,TRUE,nocue,left,congruent,down,543,543,test,37,37,TRUE,0
1,mt,1,107,451,TRUE,spatial,left,congruent,down,451,451,test,37,37,TRUE,0
1,mt,1,108,558,TRUE,double,left,neutral,up,558,558,test,37,37,TRUE,0
1,mt,1,109,512,TRUE,double,right,congruent,down,512,512,test,39,39,TRUE,0
1,mt,1,110,569,TRUE,center,left,incongruent,down,569,569,test,37,37,TRUE,0
1,mt,1,111,424,TRUE,spatial,left,congruent,up,424,424,test,37,37,TRUE,0
1,mt,1,112,595,TRUE,double,right,incongruent,down,595,595,test,39,39,TRUE,0
1,mt,1,113,484,TRUE,center,left,neutral,up,484,484,test,37,37,TRUE,0
1,mt,1,114,598,TRUE,spatial,left,neutral,up,598,598,test,37,37,TRUE,0
1,mt,1,115,694,TRUE,double,right,incongruent,up,694,694,test,39,39,TRUE,0
1,mt,1,116,497,TRUE,center,left,congruent,down,497,497,test,37,37,TRUE,0
1,mt,1,117,522,TRUE,center,right,incongruent,up,522,522,test,39,39,TRUE,0
1,mt,1,118,506,TRUE,double,left,congruent,down,506,506,test,37,37,TRUE,0
1,mt,1,119,635,TRUE,center,right,congruent,up,635,635,test,39,39,TRUE,0
1,mt,1,120,598,TRUE,double,left,incongruent,up,598,598,test,37,37,TRUE,0
1,mt,1,121,574,TRUE,double,right,neutral,up,574,574,test,39,39,TRUE,0
1,mt,1,122,587,TRUE,spatial,right,incongruent,down,587,587,test,39,39,TRUE,0
1,mt,1,123,567,TRUE,center,right,neutral,up,567,567,test,39,39,TRUE,0
1,mt,1,124,557,TRUE,nocue,right,neutral,down,557,557,test,39,39,TRUE,0
1,mt,1,125,642,TRUE,center,left,neutral,down,642,642,test,37,37,TRUE,0
1,mt,1,126,452,TRUE,spatial,left,incongruent,up,452,452,test,37,37,TRUE,0
1,mt,1,127,774,TRUE,nocue,left,incongruent,down,774,774,test,37,37,TRUE,0
1,mt,1,128,542,TRUE,center,right,incongruent,down,542,542,test,39,39,TRUE,0
1,mt,1,129,588,TRUE,nocue,right,incongruent,down,588,588,test,39,39,TRUE,0
1,mt,1,130,520,TRUE,spatial,right,congruent,down,520,520,test,39,39,TRUE,0
1,mt,1,131,487,TRUE,spatial,right,neutral,down,487,487,test,39,39,TRUE,0
1,mt,1,132,669,TRUE,nocue,left,congruent,up,669,669,test,37,37,TRUE,0
1,mt,1,133,627,TRUE,double,left,incongruent,down,627,627,test,37,37,TRUE,0
1,mt,1,134,671,TRUE,center,left,incongruent,up,671,671,test,37,37,TRUE,0
1,mt,1,135,480,TRUE,center,right,congruent,down,480,480,test,39,39,TRUE,0
1,mt,1,136,584,TRUE,center,left,congruent,up,584,584,test,37,37,TRUE,0
1,mt,1,137,617,TRUE,spatial,right,neutral,up,617,617,test,39,39,TRUE,0
1,mt,1,138,569,TRUE,nocue,left,neutral,down,569,569,test,37,37,TRUE,0
1,mt,1,139,407,TRUE,spatial,left,neutral,down,407,407,test,37,37,TRUE,0
1,mt,1,140,444,TRUE,double,left,congruent,up,444,444,test,37,37,TRUE,0
1,mt,1,141,643,TRUE,nocue,left,neutral,up,643,643,test,37,37,TRUE,0
1,mt,1,142,700,TRUE,spatial,left,incongruent,down,700,700,test,37,37,TRUE,0
1,mt,1,143,592,TRUE,double,right,neutral,down,592,592,test,39,39,TRUE,0
1,mt,1,144,527,TRUE,nocue,left,incongruent,up,527,527,test,37,37,TRUE,0
1,mt,2,1,418,TRUE,spatial,right,congruent,down,418,418,test,39,39,TRUE,0
1,mt,2,2,532,TRUE,nocue,left,incongruent,up,532,532,test,37,37,TRUE,0
1,mt,2,3,486,TRUE,center,right,congruent,down,486,486,test,39,39,TRUE,0
1,mt,2,4,554,TRUE,double,right,incongruent,up,554,554,test,39,39,TRUE,0
1,mt,2,5,677,TRUE,center,right,neutral,up,677,677,test,39,39,TRUE,0
1,mt,2,6,673,TRUE,center,left,congruent,down,673,673,test,37,37,TRUE,0
1,mt,2,7,654,TRUE,double,left,incongruent,down,654,654,test,37,37,TRUE,0
1,mt,2,8,589,TRUE,double,right,congruent,up,589,589,test,39,39,TRUE,0
1,mt,2,9,665,TRUE,center,right,incongruent,down,665,665,test,39,39,TRUE,0
1,mt,2,10,638,TRUE,nocue,left,congruent,up,638,638,test,37,37,TRUE,0
1,mt,2,11,548,TRUE,spatial,right,incongruent,down,548,548,test,39,39,TRUE,0
1,mt,2,12,570,TRUE,nocue,right,incongruent,down,570,570,test,39,39,TRUE,0
1,mt,2,13,533,TRUE,double,right,neutral,down,533,533,test,39,39,TRUE,0
1,mt,2,14,798,TRUE,nocue,right,incongruent,up,798,798,test,39,39,TRUE,0
1,mt,2,15,634,TRUE,center,left,incongruent,down,634,634,test,37,37,TRUE,0
1,mt,2,16,536,TRUE,center,left,incongruent,up,536,536,test,37,37,TRUE,0
1,mt,2,17,565,TRUE,nocue,right,neutral,down,565,565,test,39,39,TRUE,0
1,mt,2,18,736,TRUE,nocue,left,neutral,down,736,736,test,37,37,TRUE,0
1,mt,2,19,508,TRUE,spatial,right,congruent,up,508,508,test,39,39,TRUE,0
1,mt,2,20,613,TRUE,center,left,congruent,up,613,613,test,37,37,TRUE,0
1,mt,2,21,562,TRUE,nocue,right,neutral,up,562,562,test,39,39,TRUE,0
1,mt,2,22,552,TRUE,center,left,neutral,up,552,552,test,37,37,TRUE,0
1,mt,2,23,513,TRUE,double,right,incongruent,down,513,513,test,39,39,TRUE,0
1,mt,2,24,378,TRUE,double,left,neutral,down,378,378,test,37,37,TRUE,0
1,mt,2,25,536,TRUE,spatial,right,neutral,up,536,536,test,39,39,TRUE,0
1,mt,2,26,520,TRUE,center,right,incongruent,up,520,520,test,39,39,TRUE,0
1,mt,2,27,577,TRUE,double,left,congruent,up,577,577,test,37,37,TRUE,0
1,mt,2,28,617,TRUE,spatial,left,incongruent,down,617,617,test,37,37,TRUE,0
1,mt,2,29,616,TRUE,spatial,right,neutral,down,616,616,test,39,39,TRUE,0
1,mt,2,30,453,TRUE,spatial,right,incongruent,up,453,453,test,39,39,TRUE,0
1,mt,2,31,464,TRUE,double,left,congruent,down,464,464,test,37,37,TRUE,0
1,mt,2,32,404,TRUE,spatial,left,neutral,down,404,404,test,37,37,TRUE,0
1,mt,2,33,526,TRUE,double,left,neutral,up,526,526,test,37,37,TRUE,0
1,mt,2,34,521,TRUE,spatial,left,neutral,up,521,521,test,37,37,TRUE,0
1,mt,2,35,471,TRUE,spatial,left,congruent,up,471,471,test,37,37,TRUE,0
1,mt,2,36,500,TRUE,nocue,left,congruent,down,500,500,test,37,37,TRUE,0
1,mt,2,37,461,TRUE,center,left,neutral,down,461,461,test,37,37,TRUE,0
1,mt,2,38,347,TRUE,spatial,left,incongruent,up,347,347,test,37,37,TRUE,0
1,mt,2,39,775,TRUE,double,right,congruent,down,775,775,test,39,39,TRUE,0
1,mt,2,40,620,TRUE,double,right,neutral,up,620,620,test,39,39,TRUE,0
1,mt,2,41,588,TRUE,double,left,incongruent,up,588,588,test,37,37,TRUE,0
1,mt,2,42,638,TRUE,nocue,left,incongruent,down,638,638,test,37,37,TRUE,0
1,mt,2,44,611,TRUE,center,right,congruent,up,611,611,test,39,39,TRUE,0
1,mt,2,45,391,TRUE,spatial,left,congruent,down,391,391,test,37,37,TRUE,0
1,mt,2,46,714,TRUE,nocue,left,neutral,up,714,714,test,37,37,TRUE,0
1,mt,2,47,504,TRUE,center,right,neutral,down,504,504,test,39,39,TRUE,0
1,mt,2,48,693,TRUE,nocue,right,congruent,down,693,693,test,39,39,TRUE,0
1,mt,2,49,672,TRUE,center,right,incongruent,down,672,672,test,39,39,TRUE,0
1,mt,2,50,545,TRUE,double,right,congruent,up,545,545,test,39,39,TRUE,0
1,mt,2,51,518,TRUE,nocue,right,congruent,down,518,518,test,39,39,TRUE,0
1,mt,2,52,456,TRUE,spatial,left,incongruent,up,456,456,test,37,37,TRUE,0
1,mt,2,53,646,TRUE,double,right,neutral,down,646,646,test,39,39,TRUE,0
1,mt,2,54,803,TRUE,nocue,right,incongruent,up,803,803,test,39,39,TRUE,0
1,mt,2,55,406,TRUE,spatial,right,congruent,down,406,406,test,39,39,TRUE,0
1,mt,2,56,619,TRUE,nocue,right,incongruent,down,619,619,test,39,39,TRUE,0
1,mt,2,57,664,TRUE,center,right,incongruent,up,664,664,test,39,39,TRUE,0
1,mt,2,58,494,TRUE,double,left,incongruent,up,494,494,test,37,37,TRUE,0
1,mt,2,59,774,TRUE,nocue,left,neutral,down,774,774,test,37,37,TRUE,0
1,mt,2,60,713,TRUE,nocue,left,incongruent,up,713,713,test,37,37,TRUE,0
1,mt,2,61,424,TRUE,spatial,left,congruent,down,424,424,test,37,37,TRUE,0
1,mt,2,62,579,TRUE,double,left,neutral,up,579,579,test,37,37,TRUE,0
1,mt,2,63,472,TRUE,center,left,neutral,down,472,472,test,37,37,TRUE,0
1,mt,2,64,697,TRUE,double,right,neutral,up,697,697,test,39,39,TRUE,0
1,mt,2,65,466,TRUE,spatial,right,congruent,up,466,466,test,39,39,TRUE,0
1,mt,2,66,694,TRUE,center,right,congruent,down,694,694,test,39,39,TRUE,0
1,mt,2,67,491,TRUE,spatial,right,incongruent,down,491,491,test,39,39,TRUE,0
1,mt,2,68,451,TRUE,double,left,congruent,up,451,451,test,37,37,TRUE,0
1,mt,2,69,430,TRUE,spatial,left,congruent,up,430,430,test,37,37,TRUE,0
1,mt,2,70,442,TRUE,center,left,congruent,up,442,442,test,37,37,TRUE,0
1,mt,2,71,850,TRUE,nocue,right,neutral,up,850,850,test,39,39,TRUE,0
1,mt,2,72,464,TRUE,spatial,right,neutral,down,464,464,test,39,39,TRUE,0
1,mt,2,73,650,TRUE,nocue,right,congruent,up,650,650,test,39,39,TRUE,0
1,mt,2,74,686,TRUE,center,right,neutral,down,686,686,test,39,39,TRUE,0
1,mt,2,75,591,TRUE,nocue,left,congruent,up,591,591,test,37,37,TRUE,0
1,mt,2,76,510,TRUE,double,left,neutral,down,510,510,test,37,37,TRUE,0
1,mt,2,77,406,TRUE,spatial,left,neutral,up,406,406,test,37,37,TRUE,0
1,mt,2,78,650,TRUE,spatial,right,incongruent,up,650,650,test,39,39,TRUE,0
1,mt,2,79,521,TRUE,double,left,congruent,down,521,521,test,37,37,TRUE,0
1,mt,2,80,509,TRUE,center,right,neutral,up,509,509,test,39,39,TRUE,0
1,mt,2,81,459,TRUE,center,left,neutral,up,459,459,test,37,37,TRUE,0
1,mt,2,82,528,TRUE,double,right,incongruent,down,528,528,test,39,39,TRUE,0
1,mt,2,83,646,TRUE,nocue,left,incongruent,down,646,646,test,37,37,TRUE,0
1,mt,2,84,518,TRUE,center,left,incongruent,down,518,518,test,37,37,TRUE,0
1,mt,2,85,389,TRUE,double,right,incongruent,up,389,389,test,39,39,TRUE,0
1,mt,2,86,299,TRUE,spatial,right,neutral,up,299,299,test,39,39,TRUE,0
1,mt,2,87,572,TRUE,center,right,congruent,up,572,572,test,39,39,TRUE,0
1,mt,2,88,401,TRUE,spatial,left,neutral,down,401,401,test,37,37,TRUE,0
1,mt,2,89,525,TRUE,nocue,right,neutral,down,525,525,test,39,39,TRUE,0
1,mt,2,90,469,TRUE,center,left,congruent,down,469,469,test,37,37,TRUE,0
1,mt,2,91,511,TRUE,nocue,left,neutral,up,511,511,test,37,37,TRUE,0
1,mt,2,92,367,TRUE,spatial,left,incongruent,down,367,367,test,37,37,TRUE,0
1,mt,2,93,438,TRUE,center,left,incongruent,up,438,438,test,37,37,TRUE,0
1,mt,2,94,432,TRUE,double,left,incongruent,down,432,432,test,37,37,TRUE,0
1,mt,2,95,578,TRUE,double,right,congruent,down,578,578,test,39,39,TRUE,0
1,mt,2,96,530,TRUE,nocue,left,congruent,down,530,530,test,37,37,TRUE,0
1,mt,2,97,560,TRUE,nocue,left,congruent,up,560,560,test,37,37,TRUE,0
1,mt,2,98,495,TRUE,spatial,right,neutral,up,495,495,test,39,39,TRUE,0
1,mt,2,99,568,TRUE,double,right,incongruent,down,568,568,test,39,39,TRUE,0
1,mt,2,100,347,TRUE,spatial,left,incongruent,down,347,347,test,37,37,TRUE,0
1,mt,2,101,491,TRUE,double,left,incongruent,down,491,491,test,37,37,TRUE,0
1,mt,2,102,326,TRUE,spatial,right,congruent,down,326,326,test,39,39,TRUE,0
1,mt,2,103,705,TRUE,nocue,right,congruent,down,705,705,test,39,39,TRUE,0
1,mt,2,104,482,TRUE,spatial,left,congruent,down,482,482,test,37,37,TRUE,0
1,mt,2,105,670,TRUE,nocue,left,congruent,down,670,670,test,37,37,TRUE,0
1,mt,2,106,574,TRUE,double,right,neutral,up,574,574,test,39,39,TRUE,0
1,mt,2,107,492,TRUE,spatial,right,incongruent,down,492,492,test,39,39,TRUE,0
1,mt,2,108,525,TRUE,nocue,left,neutral,down,525,525,test,37,37,TRUE,0
1,mt,2,109,669,TRUE,nocue,right,congruent,up,669,669,test,39,39,TRUE,0
1,mt,2,110,476,TRUE,double,left,congruent,up,476,476,test,37,37,TRUE,0
1,mt,2,111,390,TRUE,spatial,right,neutral,down,390,390,test,39,39,TRUE,0
1,mt,2,112,590,TRUE,double,left,incongruent,up,590,590,test,37,37,TRUE,0
1,mt,2,113,527,TRUE,center,right,congruent,down,527,527,test,39,39,TRUE,0
1,mt,2,114,685,TRUE,nocue,right,neutral,up,685,685,test,39,39,TRUE,0
1,mt,2,115,533,TRUE,nocue,left,incongruent,up,533,533,test,37,37,TRUE,0
1,mt,2,116,516,TRUE,nocue,right,incongruent,up,516,516,test,39,39,TRUE,0
1,mt,2,117,465,TRUE,center,left,neutral,down,465,465,test,37,37,TRUE,0
1,mt,2,118,294,TRUE,spatial,right,incongruent,up,294,294,test,39,39,TRUE,0
1,mt,2,119,575,TRUE,double,right,incongruent,up,575,575,test,39,39,TRUE,0
1,mt,2,120,437,TRUE,center,left,congruent,down,437,437,test,37,37,TRUE,0
1,mt,2,121,532,TRUE,double,left,neutral,down,532,532,test,37,37,TRUE,0
1,mt,2,122,311,TRUE,spatial,right,congruent,up,311,311,test,39,39,TRUE,0
1,mt,2,123,595,TRUE,center,right,incongruent,up,595,595,test,39,39,TRUE,0
1,mt,2,124,488,TRUE,spatial,left,congruent,up,488,488,test,37,37,TRUE,0
1,mt,2,125,571,TRUE,double,right,congruent,down,571,571,test,39,39,TRUE,0
1,mt,2,126,550,TRUE,center,left,incongruent,down,550,550,test,37,37,TRUE,0
1,mt,2,127,544,TRUE,nocue,left,incongruent,down,544,544,test,37,37,TRUE,0
1,mt,2,129,531,TRUE,center,left,neutral,up,531,531,test,37,37,TRUE,0
1,mt,2,130,549,TRUE,center,left,incongruent,up,549,549,test,37,37,TRUE,0
1,mt,2,131,738,TRUE,nocue,left,neutral,up,738,738,test,37,37,TRUE,0
1,mt,2,132,448,TRUE,spatial,left,incongruent,up,448,448,test,37,37,TRUE,0
1,mt,2,133,618,TRUE,center,right,congruent,up,618,618,test,39,39,TRUE,0
1,mt,2,134,557,TRUE,double,right,neutral,down,557,557,test,39,39,TRUE,0
1,mt,2,135,616,TRUE,center,right,incongruent,down,616,616,test,39,39,TRUE,0
1,mt,2,136,523,TRUE,double,right,congruent,up,523,523,test,39,39,TRUE,0
1,mt,2,137,489,TRUE,center,right,neutral,up,489,489,test,39,39,TRUE,0
1,mt,2,138,459,TRUE,spatial,left,neutral,down,459,459,test,37,37,TRUE,0
1,mt,2,139,542,TRUE,nocue,right,neutral,down,542,542,test,39,39,TRUE,0
1,mt,2,140,500,TRUE,center,left,congruent,up,500,500,test,37,37,TRUE,0
1,mt,2,141,550,TRUE,double,left,congruent,down,550,550,test,37,37,TRUE,0
1,mt,2,142,410,TRUE,spatial,left,neutral,up,410,410,test,37,37,TRUE,0
1,mt,2,143,607,TRUE,double,left,neutral,up,607,607,test,37,37,TRUE,0
1,mt,2,144,579,TRUE,center,right,neutral,down,579,579,test,39,39,TRUE,0
46,mt,1,1,546,TRUE,double,left,congruent,up,546,546,test,37,37,TRUE,0
46,mt,1,2,575,TRUE,spatial,left,congruent,down,575,575,test,37,37,TRUE,0
46,mt,1,3,499,TRUE,nocue,right,congruent,up,499,499,test,39,39,TRUE,0
46,mt,1,4,641,TRUE,spatial,left,neutral,down,641,641,test,37,37,TRUE,0
46,mt,1,5,666,TRUE,double,right,neutral,down,666,666,test,39,39,TRUE,0
46,mt,1,6,571,TRUE,nocue,left,congruent,up,571,571,test,37,37,TRUE,0
46,mt,1,7,551,TRUE,center,left,incongruent,down,551,551,test,37,37,TRUE,0
46,mt,1,8,561,TRUE,spatial,left,incongruent,down,561,561,test,37,37,TRUE,0
46,mt,1,9,745,TRUE,double,left,incongruent,up,745,745,test,37,37,TRUE,0
46,mt,1,10,542,TRUE,nocue,left,neutral,up,542,542,test,37,37,TRUE,0
46,mt,1,11,553,TRUE,spatial,right,incongruent,up,553,553,test,39,39,TRUE,0
46,mt,1,12,532,TRUE,center,right,incongruent,down,532,532,test,39,39,TRUE,0
46,mt,1,13,593,TRUE,spatial,right,congruent,up,593,593,test,39,39,TRUE,0
46,mt,1,14,516,TRUE,center,right,neutral,down,516,516,test,39,39,TRUE,0
46,mt,1,15,529,TRUE,double,right,incongruent,up,529,529,test,39,39,TRUE,0
46,mt,1,16,729,TRUE,nocue,right,neutral,down,729,729,test,39,39,TRUE,0
46,mt,1,17,532,TRUE,center,left,congruent,down,532,532,test,37,37,TRUE,0
46,mt,1,18,631,TRUE,nocue,right,congruent,down,631,631,test,39,39,TRUE,0
46,mt,1,19,614,TRUE,spatial,left,neutral,up,614,614,test,37,37,TRUE,0
46,mt,1,20,484,TRUE,double,left,neutral,up,484,484,test,37,37,TRUE,0
46,mt,1,21,596,TRUE,spatial,right,incongruent,down,596,596,test,39,39,TRUE,0
46,mt,1,22,389,TRUE,double,right,congruent,up,389,389,test,39,39,TRUE,0
46,mt,1,23,523,TRUE,center,left,congruent,up,523,523,test,37,37,TRUE,0
46,mt,1,24,556,TRUE,nocue,left,incongruent,down,556,556,test,37,37,TRUE,0
46,mt,1,25,602,TRUE,spatial,right,neutral,up,602,602,test,39,39,TRUE,0
46,mt,1,26,638,TRUE,double,right,incongruent,down,638,638,test,39,39,TRUE,0
46,mt,1,27,510,TRUE,double,left,neutral,down,510,510,test,37,37,TRUE,0
46,mt,1,28,587,TRUE,nocue,right,incongruent,up,587,587,test,39,39,TRUE,0
46,mt,1,29,468,TRUE,center,right,congruent,up,468,468,test,39,39,TRUE,0
46,mt,1,30,546,TRUE,nocue,left,congruent,down,546,546,test,37,37,TRUE,0
46,mt,1,31,644,TRUE,nocue,left,incongruent,up,644,644,test,37,37,TRUE,0
46,mt,1,32,539,TRUE,spatial,right,congruent,down,539,539,test,39,39,TRUE,0
46,mt,1,33,554,TRUE,double,left,incongruent,down,554,554,test,37,37,TRUE,0
46,mt,1,34,613,TRUE,center,left,incongruent,up,613,613,test,37,37,TRUE,0
46,mt,1,35,571,TRUE,center,left,neutral,down,571,571,test,37,37,TRUE,0
46,mt,1,36,460,TRUE,spatial,left,incongruent,up,460,460,test,37,37,TRUE,0
46,mt,1,37,557,TRUE,center,right,incongruent,up,557,557,test,39,39,TRUE,0
46,mt,1,38,480,TRUE,center,right,neutral,up,480,480,test,39,39,TRUE,0
46,mt,1,39,565,TRUE,spatial,right,neutral,down,565,565,test,39,39,TRUE,0
46,mt,1,40,633,TRUE,double,left,congruent,down,633,633,test,37,37,TRUE,0
46,mt,1,41,553,TRUE,nocue,right,neutral,up,553,553,test,39,39,TRUE,0
46,mt,1,42,668,TRUE,center,right,congruent,down,668,668,test,39,39,TRUE,0
46,mt,1,43,772,TRUE,nocue,right,incongruent,down,772,772,test,39,39,TRUE,0
46,mt,1,44,571,TRUE,center,left,neutral,up,571,571,test,37,37,TRUE,0
46,mt,1,45,626,TRUE,double,right,congruent,down,626,626,test,39,39,TRUE,0
46,mt,1,46,550,TRUE,spatial,left,congruent,up,550,550,test,37,37,TRUE,0
46,mt,1,47,627,TRUE,nocue,left,neutral,down,627,627,test,37,37,TRUE,0
46,mt,1,48,534,TRUE,double,right,neutral,up,534,534,test,39,39,TRUE,0
46,mt,1,49,516,TRUE,nocue,left,incongruent,up,516,516,test,37,37,TRUE,0
46,mt,1,50,422,TRUE,spatial,left,congruent,down,422,422,test,37,37,TRUE,0
46,mt,1,51,493,TRUE,spatial,right,neutral,down,493,493,test,39,39,TRUE,0
46,mt,1,52,500,TRUE,nocue,left,congruent,down,500,500,test,37,37,TRUE,0
46,mt,1,53,513,TRUE,center,right,neutral,down,513,513,test,39,39,TRUE,0
46,mt,1,54,676,TRUE,nocue,right,neutral,up,676,676,test,39,39,TRUE,0
46,mt,1,55,408,TRUE,spatial,left,neutral,down,408,408,test,37,37,TRUE,0
46,mt,1,56,544,TRUE,nocue,right,incongruent,down,544,544,test,39,39,TRUE,0
46,mt,1,57,388,TRUE,spatial,left,incongruent,up,388,388,test,37,37,TRUE,0
46,mt,1,58,491,TRUE,double,right,congruent,down,491,491,test,39,39,TRUE,0
