study,p,group,t,trial_num,rt,block_duration,stim_duration,correct,correct_response,flanker_middle_direction,flanker_type,flanker_location,cue
1,s1p17,meditation,2,40,665,665,665,true,39,right,incongruent,up,double
1,s1p17,meditation,2,41,730,730,730,true,39,right,incongruent,down,nocue
1,s1p17,meditation,2,43,497,497,497,true,37,left,incongruent,down,double
1,s1p17,meditation,2,44,739,739,739,true,37,left,neutral,up,spatial
1,s1p17,meditation,2,46,963,963,963,true,39,right,congruent,up,center
1,s1p17,meditation,2,47,876,876,876,true,39,right,congruent,down,double
1,s1p17,meditation,2,48,448,448,448,true,37,left,neutral,down,spatial
1,s1p17,meditation,2,49,735,735,735,true,39,right,congruent,down,nocue
1,s1p17,meditation,2,50,614,614,614,true,37,left,congruent,down,double
1,s1p17,meditation,2,52,587,587,587,true,37,left,incongruent,down,double
1,s1p17,meditation,2,55,477,477,477,true,37,left,neutral,down,center
1,s1p17,meditation,2,56,784,784,784,true,39,right,incongruent,up,double
1,s1p17,meditation,2,57,530,530,530,true,37,left,neutral,down,double
1,s1p17,meditation,2,59,668,668,668,true,39,right,neutral,down,spatial
1,s1p17,meditation,2,60,525,525,525,true,37,left,congruent,down,nocue
1,s1p17,meditation,2,61,466,466,466,true,37,left,incongruent,down,center
1,s1p17,meditation,2,62,531,531,531,true,37,left,neutral,down,nocue
1,s1p17,meditation,2,63,714,714,714,true,39,right,incongruent,up,spatial
1,s1p17,meditation,2,65,510,510,510,true,37,left,neutral,up,spatial
1,s1p17,meditation,2,66,495,495,495,true,37,left,congruent,up,nocue
1,s1p17,meditation,2,69,579,579,579,true,37,left,neutral,up,center
1,s1p17,meditation,2,70,698,698,698,true,39,right,neutral,down,nocue
1,s1p17,meditation,2,71,605,605,605,true,37,left,congruent,down,center
1,s1p17,meditation,2,72,666,666,666,true,39,right,incongruent,down,double
1,s1p17,meditation,2,74,772,772,772,true,37,left,incongruent,down,spatial
1,s1p17,meditation,2,75,800,800,800,true,39,right,neutral,up,double
1,s1p17,meditation,2,76,603,603,603,true,37,left,incongruent,up,nocue
1,s1p17,meditation,2,77,654,654,654,true,39,right,neutral,up,spatial
1,s1p17,meditation,2,79,470,470,470,true,37,left,neutral,down,spatial
1,s1p17,meditation,2,80,832,832,832,true,39,right,incongruent,down,center
1,s1p17,meditation,2,81,998,998,998,true,37,left,congruent,up,double
1,s1p17,meditation,2,82,783,783,783,true,37,left,incongruent,down,nocue
1,s1p17,meditation,2,83,504,504,504,true,37,left,congruent,down,spatial
1,s1p17,meditation,2,84,1073,1073,1073,true,39,right,neutral,down,double
1,s1p17,meditation,2,86,731,731,731,true,39,right,incongruent,down,spatial
1,s1p17,meditation,2,87,634,634,634,true,39,right,neutral,down,center
1,s1p17,meditation,2,89,1097,1097,1097,true,37,left,neutral,up,nocue
1,s1p17,meditation,2,90,587,587,587,true,37,left,congruent,up,spatial
1,s1p17,meditation,2,91,638,638,638,true,39,right,neutral,up,center
1,s1p17,meditation,2,93,837,837,837,true,39,right,congruent,up,double
1,s1p17,meditation,2,94,669,669,669,true,37,left,neutral,up,double
1,s1p17,meditation,2,95,733,733,733,true,37,left,incongruent,up,double
1,s1p17,meditation,2,96,815,815,815,true,39,right,congruent,down,center
1,s1p17,meditation,2,97,463,463,463,true,37,left,neutral,up,center
1,s1p17,meditation,2,99,1026,1026,1026,true,39,right,incongruent,up,spatial
1,s1p17,meditation,2,100,627,627,627,true,39,right,congruent,down,center
1,s1p17,meditation,2,101,864,864,864,true,39,right,incongruent,up,center
1,s1p17,meditation,2,102,704,704,704,true,39,right,congruent,up,nocue
1,s1p17,meditation,2,105,599,599,599,true,37,left,congruent,down,center
1,s1p17,meditation,2,106,494,494,494,true,39,right,neutral,up,double
1,s1p17,meditation,2,107,717,717,717,true,37,left,incongruent,up,double
1,s1p17,meditation,2,109,1007,1007,1007,true,39,right,congruent,up,center
1,s1p17,meditation,2,110,642,642,642,true,37,left,congruent,down,nocue
1,s1p17,meditation,2,111,921,921,921,true,39,right,congruent,down,spatial
1,s1p17,meditation,2,113,608,608,608,true,37,left,neutral,up,spatial
1,s1p17,meditation,2,114,884,884,884,true,39,right,incongruent,down,spatial
1,s1p17,meditation,2,115,664,664,664,true,37,left,congruent,up,spatial
1,s1p17,meditation,2,116,773,773,773,true,39,right,incongruent,up,nocue
1,s1p17,meditation,2,117,618,618,618,true,37,left,neutral,down,nocue
1,s1p17,meditation,2,118,829,829,829,true,37,left,incongruent,down,double
1,s1p17,meditation,2,120,736,736,736,true,37,left,incongruent,up,center
1,s1p17,meditation,2,121,564,564,564,true,39,right,neutral,up,center
1,s1p17,meditation,2,124,584,584,584,true,37,left,incongruent,up,nocue
1,s1p17,meditation,2,125,790,790,790,true,37,left,neutral,up,double
1,s1p17,meditation,2,126,517,517,517,true,37,left,neutral,down,double
1,s1p17,meditation,2,127,617,617,617,true,39,right,neutral,down,double
1,s1p17,meditation,2,128,526,526,526,true,37,left,neutral,down,spatial
1,s1p17,meditation,2,129,848,848,848,true,37,left,incongruent,up,spatial
1,s1p17,meditation,2,130,608,608,608,true,37,left,neutral,up,nocue
1,s1p17,meditation,2,131,866,866,866,true,39,right,congruent,down,nocue
1,s1p17,meditation,2,133,690,690,690,true,39,right,neutral,up,spatial
1,s1p17,meditation,2,135,650,650,650,true,39,right,congruent,down,double
1,s1p17,meditation,2,136,1059,1059,1059,true,39,right,congruent,up,double
1,s1p17,meditation,2,137,521,521,521,true,37,left,neutral,down,center
1,s1p17,meditation,2,138,929,929,929,true,39,right,congruent,up,spatial
1,s1p17,meditation,2,139,628,628,628,true,39,right,neutral,down,nocue
1,s1p17,meditation,2,140,698,698,698,true,37,left,congruent,down,double
1,s1p17,meditation,2,143,490,490,490,true,37,left,congruent,down,spatial
1,s1p17,meditation,2,144,667,667,667,true,37,left,incongruent,down,spatial
1,s1p18,meditation,2,1,672,672,672,true,37,left,incongruent,up,double
1,s1p18,meditation,2,2,649,649,649,true,39,right,congruent,up,center
1,s1p18,meditation,2,3,559,559,559,true,37,left,neutral,up,double
1,s1p18,meditation,2,4,635,635,635,true,37,left,incongruent,down,nocue
1,s1p18,meditation,2,5,692,692,692,true,37,left,congruent,down,nocue
1,s1p18,meditation,2,6,581,581,581,true,37,left,incongruent,down,center
1,s1p18,meditation,2,7,530,530,530,true,37,left,congruent,down,double
1,s1p18,meditation,2,8,642,642,642,true,39,right,congruent,down,nocue
1,s1p18,meditation,2,9,695,695,695,true,37,left,congruent,up,double
1,s1p18,meditation,2,10,554,554,554,true,39,right,neutral,down,spatial
