"p","t","trial_num","rt","block_duration","full_screen","focus_shifts","stim_duration","correct","correct_response","flanker_middle_direction","flanker_type","flanker_location","cue","group"
"60","1",139,663,663,TRUE,0,663,TRUE,37,"left","congruent","up","spatial","FAM"
"60","1",140,697,697,TRUE,0,697,TRUE,37,"left","neutral","up","center","FAM"
"60","1",141,917,917,TRUE,0,917,TRUE,39,"right","incongruent","down","nocue","FAM"
"60","1",142,703,703,TRUE,0,703,TRUE,39,"right","incongruent","up","spatial","FAM"
"60","1",143,845,845,TRUE,0,845,TRUE,37,"left","congruent","down","spatial","FAM"
"60","1",144,813,813,TRUE,0,813,TRUE,37,"left","neutral","down","nocue","FAM"
"60","2",1,852,852,TRUE,0,852,TRUE,39,"right","neutral","down","double","FAM"
"60","2",2,621,621,TRUE,0,621,TRUE,37,"left","neutral","up","spatial","FAM"
"60","2",3,857,857,TRUE,0,857,TRUE,39,"right","incongruent","up","nocue","FAM"
"60","2",4,636,636,TRUE,0,636,TRUE,37,"left","incongruent","up","double","FAM"
"60","2",5,720,720,TRUE,0,720,TRUE,37,"left","incongruent","up","center","FAM"
"60","2",6,753,753,TRUE,0,753,TRUE,37,"left","incongruent","down","nocue","FAM"
"60","2",7,747,747,TRUE,0,747,TRUE,37,"left","incongruent","down","center","FAM"
"60","2",8,777,777,TRUE,0,777,TRUE,39,"right","incongruent","down","nocue","FAM"
"60","2",9,616,616,TRUE,0,616,TRUE,37,"left","neutral","up","center","FAM"
"60","2",10,802,802,TRUE,0,802,TRUE,37,"left","congruent","down","double","FAM"
"60","2",11,622,622,TRUE,0,622,TRUE,39,"right","neutral","down","nocue","FAM"
"60","2",12,898,898,TRUE,0,898,TRUE,39,"right","incongruent","down","double","FAM"
"60","2",13,653,653,TRUE,0,653,TRUE,37,"left","neutral","down","center","FAM"
"60","2",14,767,767,TRUE,0,767,TRUE,39,"right","incongruent","down","center","FAM"
"60","2",15,793,793,TRUE,0,793,TRUE,39,"right","incongruent","down","spatial","FAM"
"60","2",16,688,688,TRUE,0,688,TRUE,39,"right","congruent","up","spatial","FAM"
"60","2",17,892,892,TRUE,0,892,TRUE,39,"right","neutral","down","spatial","FAM"
"60","2",18,660,660,TRUE,0,660,TRUE,39,"right","congruent","down","double","FAM"
"60","2",19,615,615,TRUE,0,615,TRUE,37,"left","congruent","down","center","FAM"
"60","2",20,683,683,TRUE,0,683,TRUE,39,"right","congruent","up","nocue","FAM"
"60","2",21,656,656,TRUE,0,656,TRUE,39,"right","congruent","up","double","FAM"
"60","2",22,651,651,TRUE,0,651,TRUE,37,"left","incongruent","up","spatial","FAM"
"60","2",23,622,622,TRUE,0,622,TRUE,39,"right","incongruent","up","double","FAM"
"60","2",24,635,635,TRUE,0,635,TRUE,37,"left","congruent","up","nocue","FAM"
"60","2",25,792,792,TRUE,0,792,TRUE,37,"left","congruent","down","nocue","FAM"
"60","2",26,674,674,TRUE,0,674,TRUE,37,"left","neutral","up","nocue","FAM"
"60","2",27,625,625,TRUE,0,625,TRUE,39,"right","congruent","up","center","FAM"
"60","2",28,659,659,TRUE,0,659,TRUE,39,"right","congruent","down","spatial","FAM"
"60","2",29,751,751,TRUE,0,751,TRUE,37,"left","neutral","down","double","FAM"
"60","2",30,583,583,TRUE,0,583,TRUE,39,"right","neutral","up","spatial","FAM"
"60","2",31,969,969,TRUE,0,969,TRUE,37,"left","incongruent","down","spatial","FAM"
"60","2",32,667,667,TRUE,0,667,TRUE,39,"right","incongruent","up","spatial","FAM"
"60","2",33,746,746,TRUE,0,746,TRUE,37,"left","congruent","up","center","FAM"
"60","2",34,615,615,TRUE,0,615,TRUE,37,"left","congruent","up","double","FAM"
"60","2",35,615,615,TRUE,0,615,TRUE,39,"right","neutral","up","double","FAM"
"60","2",36,699,699,TRUE,0,699,TRUE,37,"left","neutral","up","double","FAM"
"60","2",37,702,702,TRUE,0,702,TRUE,39,"right","neutral","down","center","FAM"
"60","2",38,966,966,TRUE,0,966,TRUE,37,"left","neutral","down","nocue","FAM"
"60","2",39,702,702,TRUE,0,702,TRUE,39,"right","neutral","up","center","FAM"
"60","2",40,697,697,TRUE,0,697,TRUE,39,"right","congruent","down","center","FAM"
"60","2",41,630,630,TRUE,0,630,TRUE,37,"left","neutral","down","spatial","FAM"
"60","2",42,703,703,TRUE,0,703,TRUE,37,"left","incongruent","up","nocue","FAM"
"60","2",43,515,515,TRUE,0,515,TRUE,37,"left","congruent","up","spatial","FAM"
"60","2",44,601,601,TRUE,0,601,TRUE,39,"right","neutral","up","nocue","FAM"
"60","2",45,746,746,TRUE,0,746,TRUE,37,"left","congruent","down","spatial","FAM"
"60","2",46,682,682,TRUE,0,682,TRUE,39,"right","congruent","down","nocue","FAM"
"60","2",47,824,824,TRUE,0,824,TRUE,37,"left","incongruent","down","double","FAM"
"60","2",48,769,769,TRUE,0,769,TRUE,39,"right","incongruent","up","center","FAM"
"60","2",49,666,666,TRUE,0,666,TRUE,39,"right","neutral","down","center","FAM"
"60","2",50,878,878,TRUE,0,878,TRUE,39,"right","incongruent","up","center","FAM"
"60","2",51,465,465,TRUE,0,465,TRUE,39,"right","neutral","up","nocue","FAM"
"60","2",52,745,745,TRUE,0,745,TRUE,37,"left","congruent","down","nocue","FAM"
"60","2",53,618,618,TRUE,0,618,TRUE,37,"left","incongruent","up","spatial","FAM"
"60","2",54,766,766,TRUE,0,766,TRUE,39,"right","incongruent","up","double","FAM"
"60","2",55,671,671,TRUE,0,671,TRUE,37,"left","neutral","down","spatial","FAM"
"60","2",56,784,784,TRUE,0,784,TRUE,39,"right","neutral","down","spatial","FAM"
"60","2",57,696,696,TRUE,0,696,TRUE,37,"left","congruent","down","spatial","FAM"
"60","2",58,776,776,TRUE,0,776,TRUE,37,"left","incongruent","down","center","FAM"
"60","2",59,765,765,TRUE,0,765,TRUE,39,"right","incongruent","down","double","FAM"
"60","2",60,676,676,TRUE,0,676,TRUE,37,"left","neutral","up","spatial","FAM"
"60","2",61,888,888,TRUE,0,888,TRUE,37,"left","incongruent","up","double","FAM"
"60","2",62,479,479,TRUE,0,479,TRUE,37,"left","congruent","up","double","FAM"
"60","2",63,620,620,TRUE,0,620,TRUE,37,"left","congruent","down","double","FAM"
"60","2",64,861,861,TRUE,0,861,TRUE,37,"left","incongruent","down","spatial","FAM"
"60","2",65,677,677,TRUE,0,677,TRUE,37,"left","neutral","up","nocue","FAM"
"60","2",66,723,723,TRUE,0,723,TRUE,39,"right","congruent","down","nocue","FAM"
"60","2",67,603,603,TRUE,0,603,TRUE,39,"right","congruent","up","spatial","FAM"
"60","2",68,711,711,TRUE,0,711,TRUE,37,"left","neutral","down","nocue","FAM"
"60","2",69,765,765,TRUE,0,765,TRUE,39,"right","incongruent","up","nocue","FAM"
"60","2",70,716,716,TRUE,0,716,TRUE,37,"left","incongruent","up","nocue","FAM"
"60","2",71,726,726,TRUE,0,726,TRUE,39,"right","incongruent","down","nocue","FAM"
"60","2",72,782,782,TRUE,0,782,TRUE,37,"left","neutral","down","double","FAM"
"60","2",73,565,565,TRUE,0,565,TRUE,39,"right","neutral","up","double","FAM"
"60","2",74,722,722,TRUE,0,722,TRUE,37,"left","incongruent","down","nocue","FAM"
"60","2",75,641,641,TRUE,0,641,TRUE,39,"right","incongruent","up","spatial","FAM"
"60","2",76,558,558,TRUE,0,558,TRUE,37,"left","congruent","up","nocue","FAM"
"60","2",77,521,521,TRUE,0,521,TRUE,37,"left","neutral","up","double","FAM"
"60","2",78,781,781,TRUE,0,781,TRUE,39,"right","neutral","down","double","FAM"
"60","2",79,527,527,TRUE,0,527,TRUE,39,"right","congruent","up","nocue","FAM"
"60","2",80,617,617,TRUE,0,617,TRUE,39,"right","congruent","down","spatial","FAM"
"60","2",81,748,748,TRUE,0,748,TRUE,39,"right","neutral","up","center","FAM"
"60","2",82,525,525,TRUE,0,525,TRUE,37,"left","congruent","up","spatial","FAM"
"60","2",83,547,547,TRUE,0,547,TRUE,37,"left","neutral","up","center","FAM"
"60","2",84,780,780,TRUE,0,780,TRUE,39,"right","congruent","down","center","FAM"
"60","2",85,887,887,TRUE,0,887,TRUE,39,"right","incongruent","down","spatial","FAM"
"60","2",86,602,602,TRUE,0,602,TRUE,37,"left","incongruent","up","center","FAM"
"60","2",88,154,154,TRUE,0,154,TRUE,37,"left","congruent","down","center","FAM"
"60","2",90,481,481,TRUE,0,481,TRUE,37,"left","neutral","down","center","FAM"
"60","2",91,610,610,TRUE,0,610,TRUE,37,"left","congruent","up","center","FAM"
"60","2",92,626,626,TRUE,0,626,TRUE,39,"right","congruent","up","double","FAM"
"60","2",93,582,582,TRUE,0,582,TRUE,39,"right","neutral","up","spatial","FAM"
"60","2",94,624,624,TRUE,0,624,TRUE,37,"left","incongruent","down","double","FAM"
"60","2",95,489,489,TRUE,0,489,TRUE,39,"right","congruent","up","center","FAM"
"60","2",96,740,740,TRUE,0,740,TRUE,39,"right","neutral","down","nocue","FAM"
"60","2",98,716,716,TRUE,0,716,TRUE,39,"right","incongruent","down","center","FAM"
"60","2",99,571,571,TRUE,0,571,TRUE,39,"right","neutral","down","spatial","FAM"
"60","2",100,815,815,TRUE,0,815,TRUE,37,"left","congruent","down","double","FAM"
"60","2",101,640,640,TRUE,0,640,TRUE,39,"right","congruent","down","double","FAM"
"60","2",102,649,649,TRUE,0,649,TRUE,37,"left","incongruent","down","center","FAM"
"60","2",103,635,635,TRUE,0,635,TRUE,39,"right","congruent","down","center","FAM"
"60","2",104,957,957,TRUE,0,957,TRUE,39,"right","congruent","up","nocue","FAM"
"60","2",106,631,631,TRUE,0,631,TRUE,37,"left","congruent","down","center","FAM"
"60","2",107,551,551,TRUE,0,551,TRUE,37,"left","congruent","up","center","FAM"
"60","2",108,780,780,TRUE,0,780,TRUE,37,"left","incongruent","up","center","FAM"
"60","2",109,704,704,TRUE,0,704,TRUE,37,"left","neutral","up","nocue","FAM"
"60","2",110,684,684,TRUE,0,684,TRUE,37,"left","incongruent","down","nocue","FAM"
"60","2",111,485,485,TRUE,0,485,TRUE,37,"left","congruent","up","spatial","FAM"
"60","2",112,671,671,TRUE,0,671,TRUE,39,"right","neutral","up","nocue","FAM"
"60","2",114,536,536,TRUE,0,536,TRUE,37,"left","congruent","up","double","FAM"
"60","2",115,825,825,TRUE,0,825,TRUE,39,"right","neutral","up","double","FAM"
"60","2",116,709,709,TRUE,0,709,TRUE,39,"right","neutral","up","center","FAM"
"60","2",118,716,716,TRUE,0,716,TRUE,37,"left","neutral","down","center","FAM"
"60","2",119,653,653,TRUE,0,653,TRUE,39,"right","incongruent","up","double","FAM"
"60","2",120,712,712,TRUE,0,712,TRUE,39,"right","incongruent","down","nocue","FAM"
"60","2",121,747,747,TRUE,0,747,TRUE,39,"right","incongruent","up","center","FAM"
"60","2",122,664,664,TRUE,0,664,TRUE,39,"right","congruent","down","spatial","FAM"
"60","2",123,650,650,TRUE,0,650,TRUE,37,"left","incongruent","up","spatial","FAM"
"60","2",124,695,695,TRUE,0,695,TRUE,39,"right","congruent","up","center","FAM"
"60","2",125,626,626,TRUE,0,626,TRUE,37,"left","congruent","down","nocue","FAM"
"60","2",126,475,475,TRUE,0,475,TRUE,37,"left","neutral","up","double","FAM"
"60","2",127,634,634,TRUE,0,634,TRUE,39,"right","neutral","up","spatial","FAM"
"60","2",128,527,527,TRUE,0,527,TRUE,37,"left","neutral","down","spatial","FAM"
"60","2",130,579,579,TRUE,0,579,TRUE,37,"left","congruent","down","spatial","FAM"
"60","2",131,788,788,TRUE,0,788,TRUE,37,"left","incongruent","up","nocue","FAM"
"60","2",132,713,713,TRUE,0,713,TRUE,37,"left","incongruent","down","spatial","FAM"
"60","2",133,897,897,TRUE,0,897,TRUE,39,"right","neutral","down","nocue","FAM"
"60","2",134,812,812,TRUE,0,812,TRUE,39,"right","incongruent","up","nocue","FAM"
"60","2",135,504,504,TRUE,0,504,TRUE,37,"left","neutral","up","spatial","FAM"
"60","2",136,801,801,TRUE,0,801,TRUE,37,"left","congruent","up","nocue","FAM"
"60","2",137,808,808,TRUE,0,808,TRUE,39,"right","incongruent","down","spatial","FAM"
"60","2",138,695,695,TRUE,0,695,TRUE,39,"right","congruent","up","spatial","FAM"
"60","2",139,824,824,TRUE,0,824,TRUE,37,"left","neutral","down","double","FAM"
"60","2",140,798,798,TRUE,0,798,TRUE,37,"left","neutral","up","center","FAM"
"60","2",141,597,597,TRUE,0,597,TRUE,37,"left","neutral","down","nocue","FAM"
"60","2",142,739,739,TRUE,0,739,TRUE,39,"right","neutral","down","double","FAM"
"60","2",143,801,801,TRUE,0,801,TRUE,39,"right","congruent","down","nocue","FAM"
"60","2",144,719,719,TRUE,0,719,TRUE,39,"right","congruent","up","double","FAM"
"61","1",1,664,664,TRUE,0,664,TRUE,39,"right","incongruent","up","spatial","Reading"
"61","1",2,698,698,TRUE,0,698,TRUE,37,"left","incongruent","down","center","Reading"
"61","1",3,559,559,TRUE,0,559,TRUE,37,"left","neutral","up","spatial","Reading"
"61","1",4,598,598,TRUE,0,598,TRUE,39,"right","neutral","down","double","Reading"
"61","1",5,683,683,TRUE,0,683,TRUE,39,"right","neutral","up","spatial","Reading"
"61","1",6,563,563,TRUE,0,563,TRUE,39,"right","congruent","down","spatial","Reading"
"61","1",7,482,482,TRUE,0,482,TRUE,39,"right","congruent","down","center","Reading"
"61","1",8,639,639,TRUE,0,639,TRUE,37,"left","neutral","up","center","Reading"
"61","1",9,646,646,TRUE,0,646,TRUE,39,"right","congruent","up","double","Reading"
"61","1",10,453,453,TRUE,0,453,TRUE,39,"right","congruent","up","spatial","Reading"
"61","1",11,635,635,TRUE,0,635,TRUE,39,"right","congruent","up","nocue","Reading"
"61","1",12,650,650,TRUE,0,650,TRUE,39,"right","congruent","up","center","Reading"
"61","1",13,848,848,TRUE,0,848,TRUE,39,"right","incongruent","up","double","Reading"
"61","1",14,572,572,TRUE,0,572,TRUE,37,"left","neutral","down","spatial","Reading"
"61","1",15,744,744,TRUE,0,744,TRUE,39,"right","incongruent","down","nocue","Reading"
"61","1",16,688,688,TRUE,0,688,TRUE,37,"left","neutral","down","nocue","Reading"
"61","1",17,630,630,TRUE,0,630,TRUE,39,"right","incongruent","up","center","Reading"
"61","1",18,631,631,TRUE,0,631,TRUE,37,"left","incongruent","up","nocue","Reading"
"61","1",19,617,617,TRUE,0,617,TRUE,39,"right","incongruent","down","center","Reading"
"61","1",20,534,534,TRUE,0,534,TRUE,37,"left","neutral","up","nocue","Reading"
"61","1",21,598,598,TRUE,0,598,TRUE,37,"left","neutral","down","double","Reading"
"61","1",22,556,556,TRUE,0,556,TRUE,39,"right","neutral","up","double","Reading"
"61","1",23,556,556,TRUE,0,556,TRUE,37,"left","congruent","down","center","Reading"
"61","1",24,572,572,TRUE,0,572,TRUE,37,"left","congruent","up","double","Reading"
"61","1",25,655,655,TRUE,0,655,TRUE,39,"right","neutral","down","center","Reading"
"61","1",26,526,526,TRUE,0,526,TRUE,37,"left","congruent","up","nocue","Reading"
"61","1",27,626,626,TRUE,0,626,TRUE,39,"right","neutral","up","center","Reading"
"61","1",28,659,659,TRUE,0,659,TRUE,39,"right","neutral","down","nocue","Reading"
"61","1",29,773,773,TRUE,0,773,TRUE,37,"left","congruent","down","nocue","Reading"
"61","1",30,575,575,TRUE,0,575,TRUE,37,"left","congruent","down","double","Reading"
"61","1",31,558,558,TRUE,0,558,TRUE,37,"left","neutral","up","double","Reading"
"61","1",32,579,579,TRUE,0,579,TRUE,37,"left","incongruent","up","double","Reading"
"61","1",33,526,526,TRUE,0,526,TRUE,37,"left","congruent","down","spatial","Reading"
"61","1",34,512,512,TRUE,0,512,TRUE,37,"left","congruent","up","center","Reading"
"61","1",35,541,541,TRUE,0,541,TRUE,39,"right","congruent","down","nocue","Reading"
"61","1",36,603,603,TRUE,0,603,TRUE,37,"left","incongruent","down","nocue","Reading"
"61","1",37,591,591,TRUE,0,591,TRUE,39,"right","congruent","down","double","Reading"
"61","1",38,638,638,TRUE,0,638,TRUE,37,"left","congruent","up","spatial","Reading"
"61","1",39,668,668,TRUE,0,668,TRUE,37,"left","incongruent","up","center","Reading"
"61","1",40,437,437,TRUE,0,437,TRUE,37,"left","incongruent","down","spatial","Reading"
"61","1",41,612,612,TRUE,0,612,TRUE,39,"right","neutral","down","spatial","Reading"
"61","1",42,567,567,TRUE,0,567,TRUE,37,"left","neutral","down","center","Reading"
"61","1",43,622,622,TRUE,0,622,TRUE,39,"right","incongruent","up","nocue","Reading"
"61","1",44,532,532,TRUE,0,532,TRUE,37,"left","incongruent","down","double","Reading"
"61","1",45,664,664,TRUE,0,664,TRUE,39,"right","incongruent","down","spatial","Reading"
"61","1",46,749,749,TRUE,0,749,TRUE,39,"right","neutral","up","nocue","Reading"
"61","1",47,500,500,TRUE,0,500,TRUE,37,"left","incongruent","up","spatial","Reading"
"61","1",48,682,682,TRUE,0,682,TRUE,39,"right","incongruent","down","double","Reading"
"61","1",49,416,416,TRUE,0,416,TRUE,37,"left","neutral","up","double","Reading"
"61","1",50,412,412,TRUE,0,412,TRUE,39,"right","incongruent","down","spatial","Reading"
"61","1",51,658,658,TRUE,0,658,TRUE,39,"right","congruent","up","nocue","Reading"
"61","1",52,588,588,TRUE,0,588,TRUE,37,"left","congruent","down","double","Reading"
"61","1",53,589,589,TRUE,0,589,TRUE,39,"right","incongruent","down","center","Reading"
"61","1",54,707,707,TRUE,0,707,TRUE,37,"left","neutral","up","nocue","Reading"
"61","1",55,438,438,TRUE,0,438,TRUE,37,"left","neutral","up","spatial","Reading"
"61","1",56,502,502,TRUE,0,502,TRUE,39,"right","congruent","down","center","Reading"
"61","1",57,611,611,TRUE,0,611,TRUE,39,"right","congruent","up","center","Reading"
"61","1",58,498,498,TRUE,0,498,TRUE,39,"right","neutral","up","center","Reading"
"61","1",59,502,502,TRUE,0,502,TRUE,37,"left","neutral","down","spatial","Reading"
"61","1",60,717,717,TRUE,0,717,TRUE,39,"right","neutral","down","nocue","Reading"
"61","1",61,520,520,TRUE,0,520,TRUE,39,"right","neutral","down","center","Reading"
"61","1",62,468,468,TRUE,0,468,TRUE,37,"left","congruent","down","spatial","Reading"
"61","1",63,678,678,TRUE,0,678,TRUE,39,"right","incongruent","up","nocue","Reading"
"61","1",64,443,443,TRUE,0,443,TRUE,37,"left","incongruent","down","spatial","Reading"
"61","1",65,685,685,TRUE,0,685,TRUE,39,"right","neutral","up","nocue","Reading"
"61","1",66,634,634,TRUE,0,634,TRUE,37,"left","incongruent","up","spatial","Reading"
"61","1",67,625,625,TRUE,0,625,TRUE,37,"left","neutral","down","double","Reading"
"61","1",68,471,471,TRUE,0,471,TRUE,39,"right","congruent","down","spatial","Reading"
"61","1",69,480,480,TRUE,0,480,TRUE,37,"left","neutral","down","nocue","Reading"
"61","1",70,426,426,TRUE,0,426,TRUE,39,"right","neutral","up","spatial","Reading"
"61","1",71,591,591,TRUE,0,591,TRUE,37,"left","incongruent","down","center","Reading"
"61","1",72,498,498,TRUE,0,498,TRUE,37,"left","neutral","down","center","Reading"
"61","1",73,698,698,TRUE,0,698,TRUE,39,"right","incongruent","up","double","Reading"
"61","1",74,679,679,TRUE,0,679,TRUE,39,"right","incongruent","down","nocue","Reading"
"61","1",75,580,580,TRUE,0,580,TRUE,37,"left","incongruent","up","center","Reading"
"61","1",76,683,683,TRUE,0,683,TRUE,37,"left","incongruent","up","double","Reading"
"61","1",77,582,582,TRUE,0,582,TRUE,37,"left","congruent","down","center","Reading"
"61","1",78,659,659,TRUE,0,659,TRUE,39,"right","incongruent","up","spatial","Reading"
"61","1",79,617,617,TRUE,0,617,TRUE,37,"left","incongruent","down","nocue","Reading"
"61","1",80,450,450,TRUE,0,450,TRUE,37,"left","congruent","up","double","Reading"
"61","1",81,383,383,TRUE,0,383,TRUE,37,"left","congruent","up","spatial","Reading"
"61","1",82,410,410,TRUE,0,410,TRUE,39,"right","neutral","down","spatial","Reading"
"61","1",83,587,587,TRUE,0,587,TRUE,39,"right","incongruent","up","center","Reading"
"61","1",84,452,452,TRUE,0,452,TRUE,39,"right","congruent","up","double","Reading"
"61","1",85,603,603,TRUE,0,603,TRUE,39,"right","neutral","up","double","Reading"
"61","1",86,451,451,TRUE,0,451,TRUE,39,"right","congruent","up","spatial","Reading"
"61","1",87,497,497,TRUE,0,497,TRUE,37,"left","congruent","up","nocue","Reading"
"61","1",88,718,718,TRUE,0,718,TRUE,39,"right","incongruent","down","double","Reading"
"61","1",89,590,590,TRUE,0,590,TRUE,39,"right","neutral","down","double","Reading"
"61","1",90,653,653,TRUE,0,653,TRUE,37,"left","congruent","up","center","Reading"
"61","1",91,554,554,TRUE,0,554,TRUE,37,"left","incongruent","down","double","Reading"
"61","1",92,563,563,TRUE,0,563,TRUE,37,"left","neutral","up","center","Reading"
"61","1",93,636,636,TRUE,0,636,TRUE,39,"right","congruent","down","nocue","Reading"
"61","1",94,554,554,TRUE,0,554,TRUE,39,"right","congruent","down","double","Reading"
"61","1",95,616,616,TRUE,0,616,TRUE,37,"left","congruent","down","nocue","Reading"
"61","1",96,554,554,TRUE,0,554,TRUE,37,"left","incongruent","up","nocue","Reading"
"61","1",97,712,712,TRUE,0,712,TRUE,39,"right","incongruent","up","center","Reading"
"61","1",98,444,444,TRUE,0,444,TRUE,37,"left","incongruent","down","spatial","Reading"
"61","1",99,670,670,TRUE,0,670,TRUE,39,"right","incongruent","down","double","Reading"
"61","1",100,417,417,TRUE,0,417,TRUE,37,"left","neutral","up","spatial","Reading"
"61","1",101,623,623,TRUE,0,623,TRUE,37,"left","incongruent","down","double","Reading"
"61","1",102,433,433,TRUE,0,433,TRUE,37,"left","neutral","up","center","Reading"
"61","1",103,660,660,TRUE,0,660,TRUE,37,"left","congruent","down","center","Reading"
"61","1",104,485,485,TRUE,0,485,TRUE,39,"right","neutral","up","spatial","Reading"
"61","1",105,460,460,TRUE,0,460,TRUE,37,"left","incongruent","up","spatial","Reading"
"61","1",106,614,614,TRUE,0,614,TRUE,37,"left","neutral","down","nocue","Reading"
"61","1",107,592,592,TRUE,0,592,TRUE,39,"right","neutral","down","center","Reading"
"61","1",108,585,585,TRUE,0,585,TRUE,39,"right","congruent","up","double","Reading"
"61","1",109,663,663,TRUE,0,663,TRUE,37,"left","congruent","down","spatial","Reading"
"61","1",110,599,599,TRUE,0,599,TRUE,39,"right","congruent","up","nocue","Reading"
"61","1",111,607,607,TRUE,0,607,TRUE,39,"right","neutral","up","nocue","Reading"
"61","1",112,468,468,TRUE,0,468,TRUE,39,"right","congruent","up","spatial","Reading"
"61","1",113,715,715,TRUE,0,715,TRUE,37,"left","incongruent","down","nocue","Reading"
"61","1",114,556,556,TRUE,0,556,TRUE,39,"right","congruent","down","double","Reading"
"61","1",115,694,694,TRUE,0,694,TRUE,39,"right","neutral","up","center","Reading"
"61","1",116,450,450,TRUE,0,450,TRUE,39,"right","congruent","up","center","Reading"
"61","1",117,621,621,TRUE,0,621,TRUE,39,"right","congruent","down","nocue","Reading"
"61","1",118,785,785,TRUE,0,785,TRUE,39,"right","incongruent","up","nocue","Reading"
"61","1",119,392,392,TRUE,0,392,TRUE,37,"left","neutral","down","spatial","Reading"
"61","1",120,430,430,TRUE,0,430,TRUE,37,"left","neutral","down","center","Reading"
"61","1",121,485,485,TRUE,0,485,TRUE,37,"left","neutral","down","double","Reading"
"61","1",122,547,547,TRUE,0,547,TRUE,39,"right","neutral","down","nocue","Reading"
"61","1",123,484,484,TRUE,0,484,TRUE,39,"right","incongruent","down","center","Reading"
"61","1",124,483,483,TRUE,0,483,TRUE,37,"left","congruent","down","nocue","Reading"
"61","1",125,397,397,TRUE,0,397,TRUE,39,"right","incongruent","down","spatial","Reading"
"61","1",126,459,459,TRUE,0,459,TRUE,39,"right","neutral","down","spatial","Reading"
"61","1",127,490,490,TRUE,0,490,TRUE,39,"right","incongruent","down","nocue","Reading"
"61","1",128,432,432,TRUE,0,432,TRUE,37,"left","congruent","up","double","Reading"
"61","1",129,416,416,TRUE,0,416,TRUE,37,"left","neutral","up","nocue","Reading"
"61","1",130,475,475,TRUE,0,475,TRUE,39,"right","incongruent","up","double","Reading"
"61","1",131,646,646,TRUE,0,646,TRUE,39,"right","neutral","down","double","Reading"
"61","1",132,509,509,TRUE,0,509,TRUE,37,"left","incongruent","down","center","Reading"
"61","1",133,524,524,TRUE,0,524,TRUE,39,"right","incongruent","up","spatial","Reading"
"61","1",134,473,473,TRUE,0,473,TRUE,37,"left","incongruent","up","double","Reading"
"61","1",135,421,421,TRUE,0,421,TRUE,39,"right","neutral","up","double","Reading"
"61","1",136,417,417,TRUE,0,417,TRUE,37,"left","congruent","up","nocue","Reading"
"61","1",137,399,399,TRUE,0,399,TRUE,37,"left","congruent","up","center","Reading"
"61","1",138,500,500,TRUE,0,500,TRUE,39,"right","congruent","down","spatial","Reading"
"61","1",139,495,495,TRUE,0,495,TRUE,37,"left","congruent","down","double","Reading"
"61","1",140,460,460,TRUE,0,460,TRUE,39,"right","congruent","down","center","Reading"
"61","1",141,776,776,TRUE,0,776,TRUE,37,"left","incongruent","up","nocue","Reading"
"61","1",142,410,410,TRUE,0,410,TRUE,37,"left","neutral","up","double","Reading"
"61","1",143,373,373,TRUE,0,373,TRUE,37,"left","congruent","up","spatial","Reading"
"61","1",144,451,451,TRUE,0,451,TRUE,37,"left","incongruent","up","center","Reading"
"61","2",1,614,614,TRUE,0,614,TRUE,37,"left","congruent","down","center","Reading"
"61","2",2,476,476,TRUE,0,476,TRUE,37,"left","incongruent","down","spatial","Reading"
"61","2",3,667,667,TRUE,0,667,TRUE,37,"left","neutral","up","center","Reading"
"61","2",4,610,610,TRUE,0,610,TRUE,39,"right","incongruent","down","nocue","Reading"
"61","2",5,631,631,TRUE,0,631,TRUE,37,"left","incongruent","down","double","Reading"
"61","2",6,506,506,TRUE,0,506,TRUE,39,"right","incongruent","down","center","Reading"
"61","2",7,638,638,TRUE,0,638,TRUE,37,"left","incongruent","up","double","Reading"
"61","2",8,639,639,TRUE,0,639,TRUE,39,"right","incongruent","up","center","Reading"
"61","2",9,585,585,TRUE,0,585,TRUE,37,"left","congruent","down","double","Reading"
"61","2",10,512,512,TRUE,0,512,TRUE,37,"left","neutral","down","center","Reading"
"61","2",11,585,585,TRUE,0,585,TRUE,39,"right","congruent","down","nocue","Reading"
"61","2",12,580,580,TRUE,0,580,TRUE,39,"right","congruent","down","center","Reading"
"61","2",13,423,423,TRUE,0,423,TRUE,37,"left","neutral","up","spatial","Reading"
"61","2",14,414,414,TRUE,0,414,TRUE,37,"left","incongruent","up","nocue","Reading"
"61","2",15,545,545,TRUE,0,545,TRUE,39,"right","incongruent","up","nocue","Reading"
"61","2",16,508,508,TRUE,0,508,TRUE,39,"right","neutral","up","double","Reading"
"61","2",17,432,432,TRUE,0,432,TRUE,39,"right","incongruent","up","double","Reading"
"61","2",18,576,576,TRUE,0,576,TRUE,39,"right","incongruent","down","double","Reading"
"61","2",19,405,405,TRUE,0,405,TRUE,39,"right","neutral","down","spatial","Reading"
"61","2",20,690,690,TRUE,0,690,TRUE,37,"left","neutral","up","nocue","Reading"
"61","2",21,639,639,TRUE,0,639,TRUE,37,"left","neutral","down","double","Reading"
"61","2",22,439,439,TRUE,0,439,TRUE,37,"left","neutral","down","nocue","Reading"
"61","2",23,462,462,TRUE,0,462,TRUE,39,"right","congruent","down","double","Reading"
"61","2",24,647,647,TRUE,0,647,TRUE,37,"left","incongruent","up","center","Reading"
"61","2",25,443,443,TRUE,0,443,TRUE,37,"left","congruent","up","center","Reading"
"61","2",26,668,668,TRUE,0,668,TRUE,37,"left","incongruent","down","center","Reading"
"61","2",27,401,401,TRUE,0,401,TRUE,37,"left","congruent","down","nocue","Reading"
